Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Ad Topic Line,City,Male,Country,Timestamp,Clicked on Ad
47.856848871674345,37,64814.46090211413,117.47134457889665,Discover Automated object-oriented Internet solution!,New Paulchester,1,Brunei Darussalam,2025-04-23 06:58:20.953165,1
43.582150038777755,42,68471.85748871889,172.6309741354143,Discover Multi-lateral stable time-frame!,Lake Ginatown,0,Canada,2024-05-03 13:55:18.568996,1
74.64944830486371,41,66184.53749204204,168.63529838544272,Discover Cloned solution-oriented collaboration!,East Mason,1,Honduras,2025-01-18 12:24:53.824050,1
60.53074429348298,28,57324.580278347086,139.7654598671476,Discover Synergistic cohesive toolset!,Sandersfort,1,China,2025-02-18 09:33:23.153602,1
79.28000988184183,64,66508.36941179933,181.05186341076447,Discover Balanced contextually-based leverage!,Lake Lisa,1,Uzbekistan,2024-05-25 11:04:51.647724,1
74.4647524914709,22,65701.43539025713,171.73773181977242,Discover Compatible motivating data-warehouse!,Chelseyfurt,1,Mauritius,2024-05-03 08:18:36.967776,1
63.54342174686254,24,66814.44038432432,133.50663255895142,Discover Devolved 4thgeneration protocol!,Lake Jennifer,0,Tajikistan,2024-08-24 22:50:28.759414,1
48.0641256386319,37,42106.8876798683,78.64541032823176,Discover Cross-platform fresh-thinking archive!,West Karenfurt,0,Syrian Arab Republic,2024-09-07 23:31:57.825301,1
34.70305550628271,56,38545.72304268053,173.1913203179601,Discover Enhanced motivating strategy!,New Bryce,1,Morocco,2024-07-14 02:10:39.642133,1
56.06970095865958,26,49171.46129871594,146.786584840079,Discover Cross-platform impactful array!,North Sarahaven,0,Guernsey,2024-10-10 12:49:15.884048,1
82.12797588646944,32,54739.238356860165,140.88893854802367,Discover Centralized maximized workforce!,Port Richardtown,0,Netherlands Antilles,2024-12-19 07:46:28.058680,1
69.28187488260409,45,51371.18309301566,121.35807919961138,Discover Adaptive system-worthy policy!,North Amandastad,0,Vietnam,2025-01-10 14:57:19.777757,1
40.08522442576024,34,26849.645029931868,169.78595796465265,Discover Persistent methodical middleware!,Annehaven,1,Guatemala,2025-02-09 02:54:10.011815,1
68.46361851702363,31,80825.38918202714,153.93985009714004,Discover Streamlined motivating algorithm!,Evansborough,1,Guinea-Bissau,2025-03-07 11:06:19.795202,1
72.70634759457674,40,50889.31016671397,130.52687828790812,Discover Up-sized high-level productivity!,Christophermouth,0,Albania,2024-08-10 00:33:04.530972,1
47.32285127597734,37,57590.5662486543,90.98181811124354,Discover Expanded 4thgeneration task-force!,Ashleymouth,1,Martinique,2024-12-12 04:32:01.378282,1
68.07450211891056,45,73668.23486144588,182.71716407520304,Discover Self-enabling 24hour definition!,Josephfort,0,Cocos (Keeling) Islands,2025-01-05 20:26:32.556276,1
66.16417436892,47,20000.0,164.19620892623507,Discover Face-to-face foreground capability!,Meghanside,1,Saint Martin,2025-04-06 20:42:39.858628,1
42.14059404338754,38,47324.59192132432,150.21611599782383,Discover Horizontal 24/7 website!,Morganshire,0,Austria,2024-09-28 21:23:09.245440,1
72.15574720696567,37,49193.24089630293,50.0,Discover Streamlined 24/7 portal!,East Dennis,1,Monaco,2024-05-06 10:28:03.418138,1
76.21569052736469,37,49955.34931824033,138.4842297153576,Discover Mandatory mission-critical toolset!,New Shane,0,Singapore,2025-03-21 15:36:52.233563,1
86.66102486350553,39,52397.70113929071,130.35185186097345,Discover Streamlined solution-oriented Graphical User Interface!,Campbellborough,0,Czech Republic,2025-03-02 11:05:51.237969,1
86.07604104069806,35,76707.02197667267,115.26017259782637,Discover Multi-lateral well-modulated open system!,Quinnchester,0,United States of America,2024-11-15 06:34:36.078263,1
37.44661264085818,34,65101.88313590834,170.16941114257136,Discover Multi-layered zero tolerance customer loyalty!,New Isaac,0,Gambia,2024-11-02 14:21:23.039856,1
46.243499201697546,46,69370.52902943244,168.5944013666911,Discover Customer-focused reciprocal open system!,East Becky,1,Latvia,2024-06-17 19:23:03.215620,1
75.3007053441732,50,55706.804077163855,157.4729886876955,Discover Cloned human-resource access!,Nolanmouth,0,Palestinian Territory,2024-09-17 11:58:16.025700,1
75.27571901824417,19,34009.40430781749,181.5156365907097,Discover Persistent 24/7 open architecture!,Adamstown,0,Canada,2024-12-04 21:35:20.083931,1
75.30095372612095,35,23804.544472809896,99.10805943864631,Discover Future-proofed reciprocal support!,West Amber,0,Netherlands Antilles,2024-09-27 17:25:35.884099,1
142.05462981309444,28,32058.884151525534,121.85383772922773,Discover Digitized hybrid success!,Evansport,0,Guyana,2025-03-29 10:12:46.537708,1
76.41781021386333,31,60396.48556249029,142.99169052743224,Discover Digitized directional access!,Ericksonberg,1,Turks and Caicos Islands,2024-06-04 15:57:56.156843,1
87.71131280361197,39,55476.545690464525,115.1199192308834,Discover Programmable exuding encryption!,New Yvonnefort,0,Heard Island and McDonald Islands,2024-10-28 08:36:21.663215,1
84.08003526986406,41,51847.545286659886,169.0867688681417,Discover De-engineered directional complexity!,Valenzuelatown,0,Benin,2024-12-05 11:46:54.526259,1
78.02782502611596,33,49471.34639889795,119.1119660747322,Discover Future-proofed grid-enabled artificial intelligence!,East Barbarafort,0,Estonia,2024-10-28 05:12:49.255728,1
58.69461510719309,18,85175.82363164121,191.9348001778702,Discover Programmable regional software!,Brewerport,0,Luxembourg,2024-09-09 18:08:02.025143,1
80.17938440986535,25,42656.44613535288,102.75362392999241,Discover Synergistic asymmetric matrix!,North Pamelafurt,0,Burkina Faso,2024-08-09 04:51:02.441456,1
49.54349570924856,43,68917.29184174088,225.2793459800247,Discover Visionary transitional approach!,Jennifermouth,1,Guinea-Bissau,2024-10-18 14:48:02.966248,1
60.26362786519982,18,55028.694040314906,221.17189422409692,Discover Function-based holistic support!,New Kevin,0,Greece,2025-02-01 16:22:12.318542,1
55.29272904341793,46,54085.90732321005,136.20987414738622,Discover Quality-focused systematic success!,Martinezport,1,Trinidad and Tobago,2025-02-18 07:30:53.075543,1
66.63748278772646,40,72649.56322925116,185.84681803702995,Discover Enhanced directional application!,Brockville,1,Iraq,2024-09-16 09:23:27.201656,1
111.29317133347017,48,76937.95574037166,123.98287757965572,Discover Persistent value-added Graphical User Interface!,Lake Christie,0,Uganda,2025-04-24 07:37:44.784264,1
27.654696148165037,33,51406.75814672743,180.5314599292538,Discover User-centric attitude-oriented encoding!,Richmondshire,1,Tanzania,2024-05-11 17:43:32.624763,1
78.72520380749027,18,66988.04078863213,132.96086674172918,Discover Compatible 6thgeneration capability!,Lake Arthurton,1,Korea,2024-05-17 11:07:11.453059,1
32.74568257620697,39,60458.370432250806,88.58240405966063,Discover Seamless web-enabled conglomeration!,North Michaelfurt,1,United States Minor Outlying Islands,2024-09-09 05:22:34.723670,1
55.56136268421133,47,55111.55708214872,50.0,Discover Up-sized transitional collaboration!,Aliciaside,1,New Zealand,2025-02-08 05:43:11.432471,1
86.77901193934733,44,58063.82413985539,129.25146215717558,Discover Future-proofed national framework!,North Stephenhaven,0,Cote d'Ivoire,2025-03-02 03:05:59.060535,1
66.28560038190926,28,44679.86777732744,151.1625003474117,Discover Organic demand-driven extranet!,Martinfort,0,Moldova,2024-07-11 15:05:52.627943,1
43.445104441413875,35,50408.50910003373,193.21265704144867,Discover Managed 24hour pricing structure!,Smithmouth,1,Ireland,2024-08-02 01:48:58.260607,1
50.693925814800636,29,46290.4708037094,141.4650012860556,Discover Enhanced composite capacity!,Gutierrezside,0,Macao,2024-12-15 06:10:09.520365,1
78.59195497869352,26,68520.65074643379,180.11640538870355,Discover Visionary interactive infrastructure!,South Tiffanyhaven,0,Pakistan,2025-01-08 01:15:15.517764,1
50.39266736565727,44,53571.98326688406,121.84233811113893,Discover Phased fresh-thinking migration!,Port Christopherville,1,Tuvalu,2024-08-29 20:48:40.748224,1
69.3291717916395,23,35534.28963077442,126.50884121874219,Discover Organized 4thgeneration open architecture!,Copelandchester,1,Montserrat,2024-07-10 14:11:22.456826,1
65.91143679807628,26,44148.44165255368,182.16142730114342,Discover Centralized fresh-thinking project!,Barnetthaven,0,Syrian Arab Republic,2024-12-07 22:05:49.010411,1
51.96799304788366,23,20000.0,50.0,Discover Multi-layered optimizing toolset!,North Michaelton,0,Suriname,2024-05-30 23:48:43.551156,1
107.87888178650651,20,47582.610971767775,140.51935315611664,Discover Compatible hybrid superstructure!,Michaelfurt,0,Bosnia and Herzegovina,2025-02-20 19:38:37.502095,1
77.67838044636022,36,55564.67597645724,124.0015460177654,Discover Total uniform ability!,Veronicaton,0,Tunisia,2025-04-17 14:35:22.019323,1
24.49714826684786,46,52957.9622669954,194.42444819409138,Discover Fully-configurable well-modulated contingency!,Sanchezburgh,1,Svalbard & Jan Mayen Islands,2024-08-01 05:49:43.549181,1
68.72908629538856,33,84702.31527297088,118.8701482008072,Discover Reduced bi-directional toolset!,Lake Madisontown,1,Somalia,2024-11-08 02:28:56.100914,1
51.76427070463224,19,63623.59061372555,160.66339878280377,Discover Fully-configurable logistical productivity!,Johnsonchester,1,Bahrain,2024-09-08 08:07:35.092136,1
82.04866669592448,43,62956.777796337265,176.86067877338778,Discover Fundamental transitional success!,West Amberland,0,Lebanon,2024-09-25 20:00:10.274847,1
49.14958523134599,51,30350.964481445833,80.29616023478358,Discover Multi-lateral heuristic algorithm!,South Kaylee,1,Comoros,2024-10-04 04:56:29.647914,1
62.70527117066202,28,49530.36918824301,134.42518766904396,Discover Horizontal tertiary task-force!,Derekport,1,Greenland,2025-04-10 13:27:29.572495,1
75.09974557960915,30,47700.05789014457,122.73454263656248,Discover User-friendly bi-directional moderator!,Jamesstad,1,Christmas Island,2024-06-13 07:05:58.323395,1
82.31510388340243,40,43208.78201787989,177.85172987318379,Discover Reduced actuating algorithm!,East Clayton,1,Bosnia and Herzegovina,2024-11-23 17:37:01.608270,1
40.994071858884475,51,43001.790017299805,167.00327363248775,Discover Optimized client-driven system engine!,Port Daniellebury,1,French Polynesia,2025-02-06 19:12:45.382810,1
58.30997528318103,29,27878.155690875643,130.6719187976327,Discover Networked fresh-thinking task-force!,Joshuaside,1,Lao People's Democratic Republic,2025-04-21 17:15:35.005310,1
55.50109377678088,21,35862.20192978007,98.10367798335793,Discover Up-sized mobile challenge!,Lake Jeremy,0,Sweden,2024-10-22 19:43:32.677117,1
51.93341534852576,41,68111.40104147424,181.52586784080358,Discover Persistent bifurcated process improvement!,Bryanfort,1,Dominica,2025-01-21 13:00:39.102417,1
100.30908480562194,42,52856.279620102265,137.29388893604875,Discover Centralized homogeneous info-mediaries!,Lindseyside,1,Burkina Faso,2024-11-22 08:06:16.555873,1
73.09963421921911,35,47403.96372588499,75.2649373733015,Discover Synergistic eco-centric hardware!,North Melissaborough,1,Kuwait,2024-07-16 20:17:12.750543,1
39.782320913299095,29,54918.82998020938,78.70478404120306,Discover Fully-configurable context-sensitive frame!,Port Mistyborough,1,Canada,2025-02-04 08:38:16.555131,1
83.35723894109552,44,72510.86018051727,157.50533720291907,Discover Open-architected fault-tolerant Graphical User Interface!,North Elizabethberg,1,Chile,2024-09-21 03:37:57.378304,1
107.44312394025266,40,55063.157813136786,88.96775228937926,Discover Digitized bifurcated flexibility!,East Jessicaville,1,Liechtenstein,2025-02-09 09:57:21.989133,1
85.64930521102293,27,63105.611963965566,214.38589974414452,Discover Self-enabling cohesive product!,Rodriguezmouth,0,Norfolk Island,2025-03-03 20:09:35.588493,1
34.61260068091973,35,42300.92736417614,102.51718862562677,Discover Virtual value-added implementation!,Ronaldchester,1,Kuwait,2025-04-12 16:13:28.386541,1
55.31531854267497,21,45720.55073879921,139.98557098570896,Discover Synergized neutral architecture!,Stephaniemouth,1,Ireland,2024-09-26 01:12:16.989204,1
90.33822298373245,41,60309.653275955134,146.3644786464122,Discover Implemented asymmetric core!,South Chris,1,Indonesia,2024-12-10 21:54:36.146891,1
50.846610687624384,32,83389.8056250567,110.82489043052618,Discover Polarized maximized neural-net!,Andrewtown,0,Romania,2024-12-10 23:57:18.000299,1
73.87638856292457,30,76446.62289272311,50.406918776881255,Discover De-engineered reciprocal solution!,Ashleyland,1,Lithuania,2024-11-19 10:30:21.163658,1
80.49268106858673,34,63742.421041842084,147.6358039046491,Discover De-engineered web-enabled flexibility!,New Patricia,1,Mexico,2024-10-01 07:54:24.345900,1
46.46139056843834,35,57271.50640241077,109.87040039590967,Discover Universal bi-directional workforce!,North Amandamouth,1,Libyan Arab Jamahiriya,2024-07-23 01:06:22.516652,1
63.809492878764,43,76016.04033440756,144.66153710465773,Discover Ergonomic zero administration initiative!,East Jeffrey,1,Dominican Republic,2025-03-24 13:01:25.241257,1
20.0,40,66920.17484567685,135.10675791045165,Discover Function-based discrete solution!,Eatonview,1,Ireland,2024-11-26 06:44:53.248813,1
44.51224717331421,33,20595.06966444008,150.53164992287213,Discover Organic 3rdgeneration system engine!,Frankside,1,San Marino,2024-04-28 00:07:53.228198,1
59.948636972136796,42,39191.03728217167,202.4748048262424,Discover Multi-layered impactful standardization!,South Cathy,0,Mongolia,2024-10-04 08:12:31.086886,1
40.044336360703014,39,60072.10488036898,118.1526794909151,Discover Re-contextualized zero administration data-warehouse!,Lisaberg,1,Namibia,2024-09-11 15:46:23.014457,1
97.6482260786327,30,28195.486516735415,121.24621382630016,Discover Integrated interactive contingency!,Holtborough,1,El Salvador,2024-09-05 14:52:58.236730,1
36.397172440787344,33,41536.16492864707,73.3681078898444,Discover Organized coherent customer loyalty!,Jasminechester,0,Israel,2024-10-14 07:24:02.376489,0
56.19911026606032,33,44502.77584513039,132.1926419560282,Discover Sharable modular firmware!,South Cynthiamouth,0,Yemen,2025-02-21 17:40:34.218158,1
67.61481154572182,40,51157.51140631249,156.39479957099866,Discover Focused non-volatile portal!,Lake Dana,1,Algeria,2024-12-26 05:54:25.260748,1
93.82546578132231,31,50688.54687660688,120.66020489715892,Discover Distributed bifurcated alliance!,Francisport,0,India,2024-04-30 06:56:03.305275,1
36.282756976411214,31,50663.1935924976,156.65722001621964,Discover Intuitive eco-centric superstructure!,Lake Haleyberg,0,Colombia,2025-01-05 12:59:16.496044,1
88.26327504309918,54,67379.61275860471,132.89965898043235,Discover Assimilated asymmetric Graphic Interface!,South Samuelport,1,Nigeria,2024-07-20 17:23:22.461030,1
65.20466122039174,44,51021.64201824198,87.90935048124041,Discover Multi-lateral well-modulated migration!,Smithburgh,1,Colombia,2024-11-26 05:42:23.767351,1
45.36982697904098,27,49230.54801893149,152.4794028473242,Discover Team-oriented zero-defect encoding!,New Tonyachester,0,Guam,2024-11-06 04:00:13.250374,1
74.24206948526542,40,34762.41843784726,131.76671465739932,Discover Enterprise-wide bandwidth-monitored installation!,Millerview,1,Romania,2025-01-31 06:27:05.301712,1
68.9811939114694,36,70365.19302978738,144.91031285637433,Discover Sharable intermediate alliance!,South Emilystad,1,Nigeria,2024-07-04 16:42:13.637316,1
52.99566245682411,38,44927.53729078771,117.32200467158334,Discover Enhanced 5thgeneration migration!,West Richardfurt,1,Greenland,2024-11-27 05:37:01.739846,1
66.39604169980038,36,38694.545079980875,113.78389908036421,Discover Organic bandwidth-monitored budgetary management!,New Meganburgh,0,Bahamas,2025-03-11 21:25:41.530730,1
57.2937280627648,46,58196.35862303457,146.2964323021186,Discover Persevering client-server encoding!,New Stevenmouth,0,Egypt,2025-03-14 00:25:10.763014,1
67.27034690502497,38,43495.881064254056,130.7760035183146,Discover Inverse stable capacity!,Meganshire,0,Albania,2024-06-29 03:47:02.082931,1
78.24261349042094,34,47110.708903085586,208.9711299667706,Discover Persistent 3rdgeneration superstructure!,Carterhaven,1,Korea,2024-05-09 00:52:04.855286,1
96.72033632290704,45,58876.902614786035,171.9492204864466,Discover Re-contextualized stable solution!,New Shawnfort,1,Christmas Island,2024-08-15 21:20:11.226118,1
40.24369002346302,37,50102.760643306654,161.80017037870752,Discover Public-key cohesive time-frame!,Meganshire,0,Saint Martin,2024-07-03 09:12:07.589442,1
107.66066749312533,36,89674.14062950952,132.90076793994342,Discover Assimilated human-resource neural-net!,Lake Karinafurt,0,Nicaragua,2024-10-29 07:05:58.041517,1
